"GEO_ID","county","tract","Description","sum_row"
"26071000500","Iron","000500","30 to 34 years ",140
"26071000500","Iron","000500","35 to 44 years ",222
"26071000500","Iron","000500","45 to 54 years ",282
"26071000500","Iron","000500","5 to 9 years ",116
"26071000500","Iron","000500","55 to 64 years ",450
"26071000500","Iron","000500","65 to 74 years ",363
"26071000500","Iron","000500","75 to 84 years ",240
"26071000500","Iron","000500","85 years and over ",198
"26071000500","Iron","000500","Under 5 years ",86
"26073000100","Isabella","000100","10 to 14 years ",214
"26073000100","Isabella","000100","15 to 17 years ",170
"26073000100","Isabella","000100","18 and 19 years ",100
"26073000100","Isabella","000100","20 to 24 years ",95
"26073000100","Isabella","000100","25 to 29 years ",253
"26073000100","Isabella","000100","30 to 34 years ",177
"26073000100","Isabella","000100","35 to 44 years ",344
"26073000100","Isabella","000100","45 to 54 years ",511
"26073000100","Isabella","000100","5 to 9 years ",172
"26073000100","Isabella","000100","55 to 64 years ",511
"26073000100","Isabella","000100","65 to 74 years ",432
"26073000100","Isabella","000100","75 to 84 years ",214
"26073000100","Isabella","000100","85 years and over ",70
"26073000100","Isabella","000100","Under 5 years ",143
"26073000200","Isabella","000200","10 to 14 years ",311
"26073000200","Isabella","000200","15 to 17 years ",196
"26073000200","Isabella","000200","18 and 19 years ",101
"26073000200","Isabella","000200","20 to 24 years ",246
"26073000200","Isabella","000200","25 to 29 years ",291
"26073000200","Isabella","000200","30 to 34 years ",323
"26073000200","Isabella","000200","35 to 44 years ",613
"26073000200","Isabella","000200","45 to 54 years ",592
"26073000200","Isabella","000200","5 to 9 years ",337
"26073000200","Isabella","000200","55 to 64 years ",746
"26073000200","Isabella","000200","65 to 74 years ",577
"26073000200","Isabella","000200","75 to 84 years ",288
"26073000200","Isabella","000200","85 years and over ",92
"26073000200","Isabella","000200","Under 5 years ",284
"26073000300","Isabella","000300","10 to 14 years ",354
"26073000300","Isabella","000300","15 to 17 years ",207
"26073000300","Isabella","000300","18 and 19 years ",102
"26073000300","Isabella","000300","20 to 24 years ",262
"26073000300","Isabella","000300","25 to 29 years ",460
"26073000300","Isabella","000300","30 to 34 years ",261
"26073000300","Isabella","000300","35 to 44 years ",627
"26073000300","Isabella","000300","45 to 54 years ",843
"26073000300","Isabella","000300","5 to 9 years ",299
"26073000300","Isabella","000300","55 to 64 years ",650
"26073000300","Isabella","000300","65 to 74 years ",441
"26073000300","Isabella","000300","75 to 84 years ",236
"26073000300","Isabella","000300","85 years and over ",54
"26073000300","Isabella","000300","Under 5 years ",409
"26073000400","Isabella","000400","10 to 14 years ",210
"26073000400","Isabella","000400","15 to 17 years ",129
"26073000400","Isabella","000400","18 and 19 years ",1393
"26073000400","Isabella","000400","20 to 24 years ",1302
"26073000400","Isabella","000400","25 to 29 years ",305
"26073000400","Isabella","000400","30 to 34 years ",179
"26073000400","Isabella","000400","35 to 44 years ",372
"26073000400","Isabella","000400","45 to 54 years ",290
"26073000400","Isabella","000400","5 to 9 years ",131
"26073000400","Isabella","000400","55 to 64 years ",452
"26073000400","Isabella","000400","65 to 74 years ",247
"26073000400","Isabella","000400","75 to 84 years ",132
"26073000400","Isabella","000400","85 years and over ",58
"26073000400","Isabella","000400","Under 5 years ",116
"26073000500","Isabella","000500","10 to 14 years ",54
"26073000500","Isabella","000500","15 to 17 years ",55
"26073000500","Isabella","000500","18 and 19 years ",1168
"26073000500","Isabella","000500","20 to 24 years ",2353
"26073000500","Isabella","000500","25 to 29 years ",181
"26073000500","Isabella","000500","30 to 34 years ",43
"26073000500","Isabella","000500","35 to 44 years ",137
"26073000500","Isabella","000500","45 to 54 years ",195
"26073000500","Isabella","000500","5 to 9 years ",26
"26073000500","Isabella","000500","55 to 64 years ",86
"26073000500","Isabella","000500","65 to 74 years ",109
"26073000500","Isabella","000500","75 to 84 years ",9
"26073000500","Isabella","000500","85 years and over ",3
"26073000500","Isabella","000500","Under 5 years ",16
"26073000600","Isabella","000600","10 to 14 years ",171
"26073000600","Isabella","000600","15 to 17 years ",56
"26073000600","Isabella","000600","18 and 19 years ",83
"26073000600","Isabella","000600","20 to 24 years ",813
"26073000600","Isabella","000600","25 to 29 years ",666
"26073000600","Isabella","000600","30 to 34 years ",410
"26073000600","Isabella","000600","35 to 44 years ",431
"26073000600","Isabella","000600","45 to 54 years ",314
"26073000600","Isabella","000600","5 to 9 years ",180
"26073000600","Isabella","000600","55 to 64 years ",414
"26073000600","Isabella","000600","65 to 74 years ",282
"26073000600","Isabella","000600","75 to 84 years ",152
"26073000600","Isabella","000600","85 years and over ",180
"26073000600","Isabella","000600","Under 5 years ",275
"26073000700","Isabella","000700","10 to 14 years ",76
"26073000700","Isabella","000700","15 to 17 years ",66
"26073000700","Isabella","000700","18 and 19 years ",2369
"26073000700","Isabella","000700","20 to 24 years ",4321
"26073000700","Isabella","000700","25 to 29 years ",380
"26073000700","Isabella","000700","30 to 34 years ",182
"26073000700","Isabella","000700","35 to 44 years ",182
"26073000700","Isabella","000700","45 to 54 years ",158
"26073000700","Isabella","000700","5 to 9 years ",253
"26073000700","Isabella","000700","55 to 64 years ",124
"26073000700","Isabella","000700","65 to 74 years ",99
"26073000700","Isabella","000700","75 to 84 years ",91
"26073000700","Isabella","000700","85 years and over ",0
"26073000700","Isabella","000700","Under 5 years ",203
"26073000800","Isabella","000800","10 to 14 years ",112
"26073000800","Isabella","000800","15 to 17 years ",27
"26073000800","Isabella","000800","18 and 19 years ",88
"26073000800","Isabella","000800","20 to 24 years ",1652
"26073000800","Isabella","000800","25 to 29 years ",174
"26073000800","Isabella","000800","30 to 34 years ",89
"26073000800","Isabella","000800","35 to 44 years ",225
"26073000800","Isabella","000800","45 to 54 years ",86
"26073000800","Isabella","000800","5 to 9 years ",150
"26073000800","Isabella","000800","55 to 64 years ",75
"26073000800","Isabella","000800","65 to 74 years ",62
"26073000800","Isabella","000800","75 to 84 years ",33
"26073000800","Isabella","000800","85 years and over ",22
"26073000800","Isabella","000800","Under 5 years ",104
"26073000900","Isabella","000900","10 to 14 years ",334
"26073000900","Isabella","000900","15 to 17 years ",151
"26073000900","Isabella","000900","18 and 19 years ",89
"26073000900","Isabella","000900","20 to 24 years ",191
"26073000900","Isabella","000900","25 to 29 years ",199
"26073000900","Isabella","000900","30 to 34 years ",135
"26073000900","Isabella","000900","35 to 44 years ",567
"26073000900","Isabella","000900","45 to 54 years ",527
"26073000900","Isabella","000900","5 to 9 years ",216
"26073000900","Isabella","000900","55 to 64 years ",694
"26073000900","Isabella","000900","65 to 74 years ",408
"26073000900","Isabella","000900","75 to 84 years ",124
"26073000900","Isabella","000900","85 years and over ",81
"26073000900","Isabella","000900","Under 5 years ",219
"26073940100","Isabella","940100","10 to 14 years ",240
"26073940100","Isabella","940100","15 to 17 years ",165
"26073940100","Isabella","940100","18 and 19 years ",91
"26073940100","Isabella","940100","20 to 24 years ",244
"26073940100","Isabella","940100","25 to 29 years ",305
"26073940100","Isabella","940100","30 to 34 years ",266
"26073940100","Isabella","940100","35 to 44 years ",364
"26073940100","Isabella","940100","45 to 54 years ",716
"26073940100","Isabella","940100","5 to 9 years ",271
"26073940100","Isabella","940100","55 to 64 years ",677
"26073940100","Isabella","940100","65 to 74 years ",376
"26073940100","Isabella","940100","75 to 84 years ",187
"26073940100","Isabella","940100","85 years and over ",78
"26073940100","Isabella","940100","Under 5 years ",218
"26073940200","Isabella","940200","10 to 14 years ",411
"26073940200","Isabella","940200","15 to 17 years ",266
"26073940200","Isabella","940200","18 and 19 years ",188
"26073940200","Isabella","940200","20 to 24 years ",367
"26073940200","Isabella","940200","25 to 29 years ",507
"26073940200","Isabella","940200","30 to 34 years ",303
"26073940200","Isabella","940200","35 to 44 years ",833
"26073940200","Isabella","940200","45 to 54 years ",773
"26073940200","Isabella","940200","5 to 9 years ",442
"26073940200","Isabella","940200","55 to 64 years ",797
"26073940200","Isabella","940200","65 to 74 years ",505
"26073940200","Isabella","940200","75 to 84 years ",219
"26073940200","Isabella","940200","85 years and over ",61
"26073940200","Isabella","940200","Under 5 years ",446
"26073940300","Isabella","940300","10 to 14 years ",398
"26073940300","Isabella","940300","15 to 17 years ",289
"26073940300","Isabella","940300","18 and 19 years ",68
"26073940300","Isabella","940300","20 to 24 years ",294
"26073940300","Isabella","940300","25 to 29 years ",365
"26073940300","Isabella","940300","30 to 34 years ",430
"26073940300","Isabella","940300","35 to 44 years ",710
"26073940300","Isabella","940300","45 to 54 years ",727
"26073940300","Isabella","940300","5 to 9 years ",304
"26073940300","Isabella","940300","55 to 64 years ",791
"26073940300","Isabella","940300","65 to 74 years ",542
"26073940300","Isabella","940300","75 to 84 years ",322
"26073940300","Isabella","940300","85 years and over ",220
"26073940300","Isabella","940300","Under 5 years ",160
"26073940400","Isabella","940400","10 to 14 years ",241
"26073940400","Isabella","940400","15 to 17 years ",87
"26073940400","Isabella","940400","18 and 19 years ",58
"26073940400","Isabella","940400","20 to 24 years ",319
"26073940400","Isabella","940400","25 to 29 years ",398
"26073940400","Isabella","940400","30 to 34 years ",307
"26073940400","Isabella","940400","35 to 44 years ",476
"26073940400","Isabella","940400","45 to 54 years ",473
"26073940400","Isabella","940400","5 to 9 years ",207
"26073940400","Isabella","940400","55 to 64 years ",494
"26073940400","Isabella","940400","65 to 74 years ",275
"26073940400","Isabella","940400","75 to 84 years ",133
"26073940400","Isabella","940400","85 years and over ",45
"26073940400","Isabella","940400","Under 5 years ",287
"26073940500","Isabella","940500","10 to 14 years ",122
"26073940500","Isabella","940500","15 to 17 years ",30
"26073940500","Isabella","940500","18 and 19 years ",214
"26073940500","Isabella","940500","20 to 24 years ",757
"26073940500","Isabella","940500","25 to 29 years ",303
"26073940500","Isabella","940500","30 to 34 years ",179
"26073940500","Isabella","940500","35 to 44 years ",256
"26073940500","Isabella","940500","45 to 54 years ",196
"26073940500","Isabella","940500","5 to 9 years ",103
"26073940500","Isabella","940500","55 to 64 years ",223
"26073940500","Isabella","940500","65 to 74 years ",123
"26073940500","Isabella","940500","75 to 84 years ",67
"26073940500","Isabella","940500","85 years and over ",29
"26073940500","Isabella","940500","Under 5 years ",106
"26073940600","Isabella","940600","10 to 14 years ",302
"26073940600","Isabella","940600","15 to 17 years ",197
"26073940600","Isabella","940600","18 and 19 years ",124
"26073940600","Isabella","940600","20 to 24 years ",194
"26073940600","Isabella","940600","25 to 29 years ",315
"26073940600","Isabella","940600","30 to 34 years ",304
"26073940600","Isabella","940600","35 to 44 years ",621
"26073940600","Isabella","940600","45 to 54 years ",747
"26073940600","Isabella","940600","5 to 9 years ",242
"26073940600","Isabella","940600","55 to 64 years ",834
"26073940600","Isabella","940600","65 to 74 years ",561
"26073940600","Isabella","940600","75 to 84 years ",258
"26073940600","Isabella","940600","85 years and over ",109
"26073940600","Isabella","940600","Under 5 years ",312
"26075000100","Jackson","000100","10 to 14 years ",249
"26075000100","Jackson","000100","15 to 17 years ",52
"26075000100","Jackson","000100","18 and 19 years ",103
"26075000100","Jackson","000100","20 to 24 years ",346
"26075000100","Jackson","000100","25 to 29 years ",248
"26075000100","Jackson","000100","30 to 34 years ",224
"26075000100","Jackson","000100","35 to 44 years ",343
"26075000100","Jackson","000100","45 to 54 years ",543
"26075000100","Jackson","000100","5 to 9 years ",276
"26075000100","Jackson","000100","55 to 64 years ",336
"26075000100","Jackson","000100","65 to 74 years ",173
"26075000100","Jackson","000100","75 to 84 years ",50
"26075000100","Jackson","000100","85 years and over ",8
"26075000100","Jackson","000100","Under 5 years ",269
"26075000200","Jackson","000200","10 to 14 years ",210
"26075000200","Jackson","000200","15 to 17 years ",89
"26075000200","Jackson","000200","18 and 19 years ",56
"26075000200","Jackson","000200","20 to 24 years ",107
"26075000200","Jackson","000200","25 to 29 years ",218
"26075000200","Jackson","000200","30 to 34 years ",290
"26075000200","Jackson","000200","35 to 44 years ",195
"26075000200","Jackson","000200","45 to 54 years ",351
"26075000200","Jackson","000200","5 to 9 years ",208
"26075000200","Jackson","000200","55 to 64 years ",269
"26075000200","Jackson","000200","65 to 74 years ",234
"26075000200","Jackson","000200","75 to 84 years ",114
"26075000200","Jackson","000200","85 years and over ",105
"26075000200","Jackson","000200","Under 5 years ",339
"26075000400","Jackson","000400","10 to 14 years ",321
"26075000400","Jackson","000400","15 to 17 years ",76
"26075000400","Jackson","000400","18 and 19 years ",119
"26075000400","Jackson","000400","20 to 24 years ",357
"26075000400","Jackson","000400","25 to 29 years ",364
"26075000400","Jackson","000400","30 to 34 years ",325
"26075000400","Jackson","000400","35 to 44 years ",521
"26075000400","Jackson","000400","45 to 54 years ",493
"26075000400","Jackson","000400","5 to 9 years ",384
"26075000400","Jackson","000400","55 to 64 years ",441
"26075000400","Jackson","000400","65 to 74 years ",224
"26075000400","Jackson","000400","75 to 84 years ",48
"26075000400","Jackson","000400","85 years and over ",29
"26075000400","Jackson","000400","Under 5 years ",293
"26075000500","Jackson","000500","10 to 14 years ",84
"26075000500","Jackson","000500","15 to 17 years ",76
"26075000500","Jackson","000500","18 and 19 years ",57
"26075000500","Jackson","000500","20 to 24 years ",120
"26075000500","Jackson","000500","25 to 29 years ",187
"26075000500","Jackson","000500","30 to 34 years ",113
"26075000500","Jackson","000500","35 to 44 years ",249
"26075000500","Jackson","000500","45 to 54 years ",217
"26075000500","Jackson","000500","5 to 9 years ",87
"26075000500","Jackson","000500","55 to 64 years ",115
"26075000500","Jackson","000500","65 to 74 years ",189
"26075000500","Jackson","000500","75 to 84 years ",96
"26075000500","Jackson","000500","85 years and over ",35
"26075000500","Jackson","000500","Under 5 years ",125
"26075000600","Jackson","000600","10 to 14 years ",66
"26075000600","Jackson","000600","15 to 17 years ",27
"26075000600","Jackson","000600","18 and 19 years ",19
"26075000600","Jackson","000600","20 to 24 years ",50
"26075000600","Jackson","000600","25 to 29 years ",92
"26075000600","Jackson","000600","30 to 34 years ",43
"26075000600","Jackson","000600","35 to 44 years ",164
"26075000600","Jackson","000600","45 to 54 years ",122
"26075000600","Jackson","000600","5 to 9 years ",14
"26075000600","Jackson","000600","55 to 64 years ",227
"26075000600","Jackson","000600","65 to 74 years ",93
"26075000600","Jackson","000600","75 to 84 years ",29
"26075000600","Jackson","000600","85 years and over ",7
"26075000600","Jackson","000600","Under 5 years ",48
"26075000800","Jackson","000800","10 to 14 years ",270
"26075000800","Jackson","000800","15 to 17 years ",284
"26075000800","Jackson","000800","18 and 19 years ",90
"26075000800","Jackson","000800","20 to 24 years ",237
"26075000800","Jackson","000800","25 to 29 years ",362
"26075000800","Jackson","000800","30 to 34 years ",404
"26075000800","Jackson","000800","35 to 44 years ",474
"26075000800","Jackson","000800","45 to 54 years ",617
"26075000800","Jackson","000800","5 to 9 years ",356
"26075000800","Jackson","000800","55 to 64 years ",546
"26075000800","Jackson","000800","65 to 74 years ",483
"26075000800","Jackson","000800","75 to 84 years ",144
"26075000800","Jackson","000800","85 years and over ",98
"26075000800","Jackson","000800","Under 5 years ",268
"26075000900","Jackson","000900","10 to 14 years ",261
"26075000900","Jackson","000900","15 to 17 years ",121
"26075000900","Jackson","000900","18 and 19 years ",69
"26075000900","Jackson","000900","20 to 24 years ",241
"26075000900","Jackson","000900","25 to 29 years ",277
"26075000900","Jackson","000900","30 to 34 years ",200
"26075000900","Jackson","000900","35 to 44 years ",516
"26075000900","Jackson","000900","45 to 54 years ",315
"26075000900","Jackson","000900","5 to 9 years ",144
"26075000900","Jackson","000900","55 to 64 years ",421
"26075000900","Jackson","000900","65 to 74 years ",183
"26075000900","Jackson","000900","75 to 84 years ",85
"26075000900","Jackson","000900","85 years and over ",22
"26075000900","Jackson","000900","Under 5 years ",213
"26075001000","Jackson","001000","10 to 14 years ",244
"26075001000","Jackson","001000","15 to 17 years ",121
"26075001000","Jackson","001000","18 and 19 years ",59
"26075001000","Jackson","001000","20 to 24 years ",97
"26075001000","Jackson","001000","25 to 29 years ",259
"26075001000","Jackson","001000","30 to 34 years ",167
"26075001000","Jackson","001000","35 to 44 years ",208
"26075001000","Jackson","001000","45 to 54 years ",347
"26075001000","Jackson","001000","5 to 9 years ",186
"26075001000","Jackson","001000","55 to 64 years ",267
"26075001000","Jackson","001000","65 to 74 years ",112
"26075001000","Jackson","001000","75 to 84 years ",26
"26075001000","Jackson","001000","85 years and over ",14
"26075001000","Jackson","001000","Under 5 years ",206
"26075001100","Jackson","001100","10 to 14 years ",297
"26075001100","Jackson","001100","15 to 17 years ",78
"26075001100","Jackson","001100","18 and 19 years ",112
"26075001100","Jackson","001100","20 to 24 years ",212
"26075001100","Jackson","001100","25 to 29 years ",114
"26075001100","Jackson","001100","30 to 34 years ",66
"26075001100","Jackson","001100","35 to 44 years ",235
"26075001100","Jackson","001100","45 to 54 years ",337
"26075001100","Jackson","001100","5 to 9 years ",148
"26075001100","Jackson","001100","55 to 64 years ",135
"26075001100","Jackson","001100","65 to 74 years ",80
"26075001100","Jackson","001100","75 to 84 years ",13
"26075001100","Jackson","001100","85 years and over ",8
"26075001100","Jackson","001100","Under 5 years ",154
"26075001200","Jackson","001200","10 to 14 years ",133
"26075001200","Jackson","001200","15 to 17 years ",87
"26075001200","Jackson","001200","18 and 19 years ",12
"26075001200","Jackson","001200","20 to 24 years ",249
"26075001200","Jackson","001200","25 to 29 years ",221
"26075001200","Jackson","001200","30 to 34 years ",84
"26075001200","Jackson","001200","35 to 44 years ",324
"26075001200","Jackson","001200","45 to 54 years ",346
"26075001200","Jackson","001200","5 to 9 years ",150
"26075001200","Jackson","001200","55 to 64 years ",299
"26075001200","Jackson","001200","65 to 74 years ",135
"26075001200","Jackson","001200","75 to 84 years ",34
"26075001200","Jackson","001200","85 years and over ",19
"26075001200","Jackson","001200","Under 5 years ",191
"26075001300","Jackson","001300","10 to 14 years ",148
"26075001300","Jackson","001300","15 to 17 years ",115
"26075001300","Jackson","001300","18 and 19 years ",109
"26075001300","Jackson","001300","20 to 24 years ",195
"26075001300","Jackson","001300","25 to 29 years ",174
"26075001300","Jackson","001300","30 to 34 years ",297
"26075001300","Jackson","001300","35 to 44 years ",389
"26075001300","Jackson","001300","45 to 54 years ",263
"26075001300","Jackson","001300","5 to 9 years ",217
"26075001300","Jackson","001300","55 to 64 years ",419
"26075001300","Jackson","001300","65 to 74 years ",124
"26075001300","Jackson","001300","75 to 84 years ",61
"26075001300","Jackson","001300","85 years and over ",54
"26075001300","Jackson","001300","Under 5 years ",118
"26075005000","Jackson","005000","10 to 14 years ",203
"26075005000","Jackson","005000","15 to 17 years ",71
"26075005000","Jackson","005000","18 and 19 years ",66
"26075005000","Jackson","005000","20 to 24 years ",82
"26075005000","Jackson","005000","25 to 29 years ",166
"26075005000","Jackson","005000","30 to 34 years ",149
"26075005000","Jackson","005000","35 to 44 years ",292
"26075005000","Jackson","005000","45 to 54 years ",297
"26075005000","Jackson","005000","5 to 9 years ",143
"26075005000","Jackson","005000","55 to 64 years ",282
"26075005000","Jackson","005000","65 to 74 years ",288
"26075005000","Jackson","005000","75 to 84 years ",66
"26075005000","Jackson","005000","85 years and over ",34
"26075005000","Jackson","005000","Under 5 years ",203
"26075005100","Jackson","005100","10 to 14 years ",432
"26075005100","Jackson","005100","15 to 17 years ",262
"26075005100","Jackson","005100","18 and 19 years ",59
"26075005100","Jackson","005100","20 to 24 years ",160
"26075005100","Jackson","005100","25 to 29 years ",181
"26075005100","Jackson","005100","30 to 34 years ",213
"26075005100","Jackson","005100","35 to 44 years ",517
"26075005100","Jackson","005100","45 to 54 years ",693
"26075005100","Jackson","005100","5 to 9 years ",327
"26075005100","Jackson","005100","55 to 64 years ",633
"26075005100","Jackson","005100","65 to 74 years ",516
"26075005100","Jackson","005100","75 to 84 years ",212
"26075005100","Jackson","005100","85 years and over ",98
"26075005100","Jackson","005100","Under 5 years ",236
"26075005200","Jackson","005200","10 to 14 years ",491
"26075005200","Jackson","005200","15 to 17 years ",313
"26075005200","Jackson","005200","18 and 19 years ",254
"26075005200","Jackson","005200","20 to 24 years ",415
"26075005200","Jackson","005200","25 to 29 years ",287
"26075005200","Jackson","005200","30 to 34 years ",466
"26075005200","Jackson","005200","35 to 44 years ",530
"26075005200","Jackson","005200","45 to 54 years ",708
"26075005200","Jackson","005200","5 to 9 years ",203
"26075005200","Jackson","005200","55 to 64 years ",1112
"26075005200","Jackson","005200","65 to 74 years ",865
"26075005200","Jackson","005200","75 to 84 years ",491
"26075005200","Jackson","005200","85 years and over ",172
"26075005200","Jackson","005200","Under 5 years ",478
"26075005301","Jackson","005301","10 to 14 years ",287
"26075005301","Jackson","005301","15 to 17 years ",173
"26075005301","Jackson","005301","18 and 19 years ",51
"26075005301","Jackson","005301","20 to 24 years ",219
"26075005301","Jackson","005301","25 to 29 years ",332
"26075005301","Jackson","005301","30 to 34 years ",258
"26075005301","Jackson","005301","35 to 44 years ",478
"26075005301","Jackson","005301","45 to 54 years ",496
"26075005301","Jackson","005301","5 to 9 years ",286
"26075005301","Jackson","005301","55 to 64 years ",825
"26075005301","Jackson","005301","65 to 74 years ",736
"26075005301","Jackson","005301","75 to 84 years ",214
"26075005301","Jackson","005301","85 years and over ",176
"26075005301","Jackson","005301","Under 5 years ",498
"26075005302","Jackson","005302","10 to 14 years ",108
"26075005302","Jackson","005302","15 to 17 years ",122
"26075005302","Jackson","005302","18 and 19 years ",54
"26075005302","Jackson","005302","20 to 24 years ",223
"26075005302","Jackson","005302","25 to 29 years ",241
"26075005302","Jackson","005302","30 to 34 years ",88
"26075005302","Jackson","005302","35 to 44 years ",139
"26075005302","Jackson","005302","45 to 54 years ",565
"26075005302","Jackson","005302","5 to 9 years ",113
"26075005302","Jackson","005302","55 to 64 years ",644
"26075005302","Jackson","005302","65 to 74 years ",443
"26075005302","Jackson","005302","75 to 84 years ",362
"26075005302","Jackson","005302","85 years and over ",337
"26075005302","Jackson","005302","Under 5 years ",108
"26075005400","Jackson","005400","10 to 14 years ",572
"26075005400","Jackson","005400","15 to 17 years ",285
"26075005400","Jackson","005400","18 and 19 years ",538
"26075005400","Jackson","005400","20 to 24 years ",828
"26075005400","Jackson","005400","25 to 29 years ",313
"26075005400","Jackson","005400","30 to 34 years ",296
"26075005400","Jackson","005400","35 to 44 years ",679
"26075005400","Jackson","005400","45 to 54 years ",502
"26075005400","Jackson","005400","5 to 9 years ",292
"26075005400","Jackson","005400","55 to 64 years ",784
"26075005400","Jackson","005400","65 to 74 years ",489
"26075005400","Jackson","005400","75 to 84 years ",399
"26075005400","Jackson","005400","85 years and over ",246
"26075005400","Jackson","005400","Under 5 years ",264
"26075005500","Jackson","005500","10 to 14 years ",223
"26075005500","Jackson","005500","15 to 17 years ",204
"26075005500","Jackson","005500","18 and 19 years ",160
"26075005500","Jackson","005500","20 to 24 years ",524
"26075005500","Jackson","005500","25 to 29 years ",358
"26075005500","Jackson","005500","30 to 34 years ",300
"26075005500","Jackson","005500","35 to 44 years ",675
"26075005500","Jackson","005500","45 to 54 years ",599
"26075005500","Jackson","005500","5 to 9 years ",166
"26075005500","Jackson","005500","55 to 64 years ",476
"26075005500","Jackson","005500","65 to 74 years ",335
"26075005500","Jackson","005500","75 to 84 years ",246
"26075005500","Jackson","005500","85 years and over ",285
"26075005500","Jackson","005500","Under 5 years ",207
"26075005600","Jackson","005600","10 to 14 years ",227
"26075005600","Jackson","005600","15 to 17 years ",157
"26075005600","Jackson","005600","18 and 19 years ",241
"26075005600","Jackson","005600","20 to 24 years ",661
"26075005600","Jackson","005600","25 to 29 years ",792
"26075005600","Jackson","005600","30 to 34 years ",644
"26075005600","Jackson","005600","35 to 44 years ",499
"26075005600","Jackson","005600","45 to 54 years ",773
"26075005600","Jackson","005600","5 to 9 years ",659
"26075005600","Jackson","005600","55 to 64 years ",705
"26075005600","Jackson","005600","65 to 74 years ",763
"26075005600","Jackson","005600","75 to 84 years ",396
"26075005600","Jackson","005600","85 years and over ",112
"26075005600","Jackson","005600","Under 5 years ",603
"26075005700","Jackson","005700","10 to 14 years ",143
"26075005700","Jackson","005700","15 to 17 years ",169
"26075005700","Jackson","005700","18 and 19 years ",48
"26075005700","Jackson","005700","20 to 24 years ",250
"26075005700","Jackson","005700","25 to 29 years ",77
"26075005700","Jackson","005700","30 to 34 years ",165
"26075005700","Jackson","005700","35 to 44 years ",300
"26075005700","Jackson","005700","45 to 54 years ",361
"26075005700","Jackson","005700","5 to 9 years ",145
"26075005700","Jackson","005700","55 to 64 years ",420
"26075005700","Jackson","005700","65 to 74 years ",378
"26075005700","Jackson","005700","75 to 84 years ",77
"26075005700","Jackson","005700","85 years and over ",77
"26075005700","Jackson","005700","Under 5 years ",46
"26075005800","Jackson","005800","10 to 14 years ",0
"26075005800","Jackson","005800","15 to 17 years ",0
"26075005800","Jackson","005800","18 and 19 years ",34
"26075005800","Jackson","005800","20 to 24 years ",534
"26075005800","Jackson","005800","25 to 29 years ",785
"26075005800","Jackson","005800","30 to 34 years ",772
"26075005800","Jackson","005800","35 to 44 years ",1391
"26075005800","Jackson","005800","45 to 54 years ",938
"26075005800","Jackson","005800","5 to 9 years ",0
"26075005800","Jackson","005800","55 to 64 years ",506
"26075005800","Jackson","005800","65 to 74 years ",136
"26075005800","Jackson","005800","75 to 84 years ",11
"26075005800","Jackson","005800","85 years and over ",6
"26075005800","Jackson","005800","Under 5 years ",0
"26075005900","Jackson","005900","10 to 14 years ",122
"26075005900","Jackson","005900","15 to 17 years ",78
"26075005900","Jackson","005900","18 and 19 years ",45
"26075005900","Jackson","005900","20 to 24 years ",337
"26075005900","Jackson","005900","25 to 29 years ",307
"26075005900","Jackson","005900","30 to 34 years ",343
"26075005900","Jackson","005900","35 to 44 years ",650
"26075005900","Jackson","005900","45 to 54 years ",818
"26075005900","Jackson","005900","5 to 9 years ",88
"26075005900","Jackson","005900","55 to 64 years ",451
"26075005900","Jackson","005900","65 to 74 years ",333
"26075005900","Jackson","005900","75 to 84 years ",196
"26075005900","Jackson","005900","85 years and over ",89
"26075005900","Jackson","005900","Under 5 years ",87
"26075006000","Jackson","006000","10 to 14 years ",297
"26075006000","Jackson","006000","15 to 17 years ",203
"26075006000","Jackson","006000","18 and 19 years ",44
"26075006000","Jackson","006000","20 to 24 years ",417
"26075006000","Jackson","006000","25 to 29 years ",345
"26075006000","Jackson","006000","30 to 34 years ",412
"26075006000","Jackson","006000","35 to 44 years ",804
"26075006000","Jackson","006000","45 to 54 years ",911
"26075006000","Jackson","006000","5 to 9 years ",661
"26075006000","Jackson","006000","55 to 64 years ",744
"26075006000","Jackson","006000","65 to 74 years ",655
"26075006000","Jackson","006000","75 to 84 years ",526
"26075006000","Jackson","006000","85 years and over ",161
"26075006000","Jackson","006000","Under 5 years ",666
"26075006100","Jackson","006100","10 to 14 years ",322
"26075006100","Jackson","006100","15 to 17 years ",201
"26075006100","Jackson","006100","18 and 19 years ",159
"26075006100","Jackson","006100","20 to 24 years ",363
"26075006100","Jackson","006100","25 to 29 years ",489
"26075006100","Jackson","006100","30 to 34 years ",307
"26075006100","Jackson","006100","35 to 44 years ",703
"26075006100","Jackson","006100","45 to 54 years ",1009
"26075006100","Jackson","006100","5 to 9 years ",368
"26075006100","Jackson","006100","55 to 64 years ",925
"26075006100","Jackson","006100","65 to 74 years ",872
"26075006100","Jackson","006100","75 to 84 years ",251
"26075006100","Jackson","006100","85 years and over ",111
"26075006100","Jackson","006100","Under 5 years ",349
"26075006200","Jackson","006200","10 to 14 years ",603
"26075006200","Jackson","006200","15 to 17 years ",401
"26075006200","Jackson","006200","18 and 19 years ",147
"26075006200","Jackson","006200","20 to 24 years ",214
"26075006200","Jackson","006200","25 to 29 years ",355
"26075006200","Jackson","006200","30 to 34 years ",127
"26075006200","Jackson","006200","35 to 44 years ",787
"26075006200","Jackson","006200","45 to 54 years ",1078
